uri	sentence	label
20000278_1_S00552662	 산학 협력 과제 수행 방학 중 의 목분 합성을 통한 폴리우레탄 폼의 흡음능력 향상 이라는 산학 협력 과제를 수행하였습니다.	0
20000278_1_S00548399	또한 군 생활을 하는 데 있어 병영 문화를 위해 갖춰야 할 분대장의 역할 솔선수범과 존중을 통한 리더쉽를 갖추는 법을 그분을 통해 배웠습니다.	0
20000278_1_S00078139	또한 이를 통해 가 asia top5 슈퍼마켓 기업으로 성장해나갈 수 있도록 힘쓰겠습니다.	1
20000278_1_S00023855	집약된 기술력을 기반으로 더 높은 위치에 서기 위해 도전하여 발전하는 에서 전문성을 지닌 엔지니어로 성장하여 성과를 창출하고 싶어 지원하게 되었습니다.	1
20000278_1_S00537269	한 주제에 대해 서로 각기 다른 생각을 하는 팀들과의 토론은 제가 경험하지 못한 를 느낄 수 있는 경험 이였습니다.	0
20000278_1_S00545963	물류에서 빼놓을 수 없는 창고 작업에도 궁금증이 생겨 포승물류센터와 배민프레시 부천물류센터 견학을 가기도 하였습니다.	0
20000278_1_S00303042	 태양광 연계를 통한 상생협력 아이디어 텔레콤 인턴 당시 매니저님을 비롯한 에너지사업팀과 협업하여 태양광 아이템을 도출하고 텔레콤과 시공사 및 신재생에너지 업체 간의 공유형 수익모델을 제안하였던 경험입니다.	0
20000278_1_S00119652	지갑 안의 to do list로 저뿐만 아니라 의 신뢰를 구축하겠습니다.	1
20000278_1_S00528824	 작은 것부터 차근차근 장기 프로젝트로 홈페이지 웹 구현을 수행했습니다.	0
20000278_2_S00467875	중국셀러들에게는 제품소구점을 정확히 인지시켜 방송을 통해 브랜드 이미지를 공고히 하고 u 판매량을 높이도록 했습니다.	0
20000278_2_S00511367	그룹 2 측에선 신제품 마케팅 목적으로 커피 감귤 우유 파우치 죽 3품목에 대해 무상지원을 약속했습니다.	0
20000278_1_S00550143	iso9001 6시그마 현장품질관리 등 다양한 품질교육을 수료했으며 이는 에서 제품의 불량률을 줄이고 현장품질개선을 할 수 있는 기초가 될 거라 생각합니다.	0
20000278_1_S00155168	 새로운 서비스를 창조하는 학부 시절 은행 시스템 개발을 진행하며 고객에게 편리하고 새로운 서비스를 제공하는 시스템 개발에 관심을 가지게 되었습니다.	1
20000278_2_S00534624	 난독증 프로젝트 lookie활동을 하며 한학기 동안 소외 계층에 대한 정의와 그들을 대상으로 한 서비스를 고안했습니다.	0
20000278_1_S00047829	뿐만 아니라 제가 가진 역량을 생산지원직무에서 발휘하여 과 함께 성장해 나가고 싶습니다.	1
20000278_1_S00497141	또한 주식회사 에서도 단기 아르바이트를 하면서 고객의 불만을 덜기 위해 주어진 업무 이상의 노력을 했습니다.	0
20000278_1_S00480118	그중 갤러리아 면세점 경험이 가장 기억에 남습니다.당시 저는 고가의 제품과 한정된 고객층으로 매출 부진을 겪고 있던 종합카메라 부서에 배치되었습니다.	0
20000278_1_S00048378	이에 저는 고객의 눈높이에서 고객 중심의 마인드 로 의 디지털서비스가 빠르게 자리 잡을 수 있도록 돕겠습니다.	1
20000278_1_S00117025	또한 앞으로도 이 성장하기 위해선 해외 시장의 적극적인 공략이 필요하다고 생각합니다.	1
20000278_2_S00527954	 하이마트는 u 확대를 통한 브랜드 다양화로 고객 중심의 원스톱 쇼핑 환경을 제공하여 home lifestyle retailer로의 변신을 시도하고 있습니다.	0
20000278_1_S00028161	경쟁 심화로 당장의 수익성을 위해 무리하게 여신을 제공하는 회사들도 있던데 초심을 잃지 않고 1995년부터 안정적으로 꾸준한 성장세를 보인 기업금융 업무를 담당하고자 합니다.	1
20000278_1_S00171610	또한 저의 콘텐츠가 메인 화면 등 영향력 있는 채널에 노출되는 것에 희열을 느꼈습니다.	0
20000278_1_S00133457	자격증 공부는 안전을 중시해야 하는 의 공정에 시너지를 발휘할 수 있을 것이라 생각합니다.	1
20000278_1_S00008832	특히 최근에 에서는 ai를 도입하며 애플리케이션의 챗봇으로 고객들에게 편리한 서비스를 제공하고 있습니다.	1
20000278_1_S00101062	 의 성장을 위한 튼튼한 다리가 되기 위해 	1
20000278_1_S00417428	그리고 공정 사원으로 5개월 동안 중국 닝보 polyol 공정 설계를 수행하며 현업에 대한 업무 이해도를 높였습니다.엔지니어링 융합전공 고급공정설계 프로젝트 관리 장치설계 등의 수업과정에서 장치 d s 작성 sws sour water stripper 공정 시뮬레이션 skeleton dwg 등을 작성한 경험이 있습니다.	0
20000278_1_S00043859	그리고 그 안에서 영업부문의 역할.제가 지원하는 의 영업부문에서 제가 가장 이루고자 하는 목표는 새로운 판매채널의 확대 및 다변화를 통한 안정적인 수익원 창출에 기여 입니다.	1
20000278_1_S00539901	이를 통해 저는 미국에서 국의 문화를 습득함과 동시에 각 나라의 상황을 판단하는 데에 있어 다양한 관점에서 바라보는 방법을 익혔습니다.	0
20000278_1_S00111123	 은 지속 가능한 성장 플랫폼 및 글로벌 제조기반을 확보하여 품질 및 생산성 향상을 통하여 고객가치를 창출하는 목표를 가지고 세계 최고의 제품을 제공하고자 하는 모습이 제 가치관에 부합해서 지원하게 되었습니다.	1
20000278_1_S00543391	나아가 할당된 업무 수행을 넘어 조직 전체가 지향하고 있는 목표 달성에 주인의식을 가지고 노력하는 것 또한 필수적이라 생각하고 현장실습에 성실히 임하였습니다.	0
20000278_1_S00003673	제가 의 컨트롤타워가 되기에 적합한 이유는 다음과 같습니다.1.	1
20000278_1_S00047361	많은 네트워킹 세션을 통하여 쌓은 소통 협업역량과 탄탄한 학문적 역량을 토대로 혁신적인 방법으로 원가경쟁력 확보 및 손익활동을 통한 매출 극대화에 적극 기여하고 싶어서 구매부서에 지원하였습니다.	1
20000278_2_S00539827	이를 바탕으로 인터내셔날 인턴 당시 다양한 이해관계의 차이에서 발생한 문제를 꾸준한 소통을 통해 기회로 뒤바꿀 수 있었습니다. jaju 의 바이럴 영상을 직접 기획할 기회를 갖게 되어 지인들을 섭외해 편집자와 출연자 등 영상 크루를 꾸렸습니다.	0
20000278_1_S00089109	 에 입사하여서도 약속을 정말 잘 지키는 사람 믿을 수 있는 사람이 될 수 있도록 노력하겠습니다.	1
20000278_1_S00290389	정기 회의를 통해 다양한 의견을 들어본 결과 반대의 주 된 원인은 톡 문의접수와 응답으로 인한 업무 부하 걱정이었습니다.	0
20000278_1_S00476986	 그룹 전체에서 추진하고 있는 디지털 혁신 사업의 흐름에 맞춰 programming 직무 수행을 통해 디지털 트랜스포메이션 사업으로 기업 화 고객의 편의성 제공 이로 인한 성과 창출에 기여하고 싶습니다.	0
20000278_1_S00557632	네이버 쇼핑의 로직이 외부에 정확히 공개되어있지 않아 광고 커뮤니티 광고 가이드 등을 조사해 개선 가능한 항목들을 정리해 가설을 세웠고 이에 따라 상품명을 광고 가이드에 맞도록 변경하고 상품 소개 이미지 수정 상품 소개 내 유튜브 동영상 삽입 등의 변화를 실행했습니다.	0
20000278_1_S00025160	저는 입사 후 최적화된 생산공정을 구축하여 10년 후에는 가 전래의 매출이익을 뛰어넘는 이익을 달성하는데 기여하고 싶습니다.	1
20000278_1_S00504579	매니저 디지털 pr 담당 미디어 pr 담당 총 3명으로 구성된 메르세데스 벤츠 팀에서 디지털 pr 책임을 담당했습니다.	0
20000278_2_S00526947	덕분에 학회원들에게 바이브 센드애니웨어 등의 it서비스에 대한 실무 체험 경험을 제공할 수 있었습니다.사업기획은 아이디어 제시 및 실행에서 더 나아가 다양한 이해관계자와의 의견 조율 사용자 조사 서비스 브랜딩 등 넓은 업무 영역을 가진 직무라고 생각합니다.	0
20000278_2_S00547083	 세법에 대한 관심을 키울 수 있었던 학부연구원 생활 lg에서 주관하는 드림챌린저에 참여하여 대기업의 기술과 문화를 간접적으로 경험하며 선두에서 기업을 이끄는 인재들에게 전문 지식이라는 공통점을 찾을 수 있었습니다.	0
20000278_2_S00001769	수능 끝나면 월드 생일엔 언더씨킹덤 좋아하는 연인과 데이트를 위한 seoul y 등 특별한 일상을 경험합니다.	0
20000278_1_S00559584	 여신금융을 완성하다 캐피탈이 지닌 데이터를 통해 리스크관리 화를 이룰 수 있다고 생각했기 때문에 지원하였습니다.	0
20000278_1_S00016472	 사가 식품 판매를 주요사업으로 하고 있는만큼 직원이 곧 회사의 고객이 될 수 있음을 명심하고 사내문화를 밝고 긍정적이게 만든다면 홍보팀 영업팀 직원들만이 회사를 홍보하는 것이 아니라 자연스레 전 직원이 홍보사원이 될 수 있다고 생각합니다.또 해외로의 사업 확장을 위하여 해당 지역 전문가를 채용하거나 기존의 직원들에게 외국어 교육 등 체계적이고 꼭 필요한 교육과 훈련을 실시 또는 지원해주어 이를 통해 직원들의 글로벌 역량 강화에 힘쓰겠습니다.	1
20000278_1_S00008173	이에 화학공학도로서 공장의 지휘통제실이라 여기는 생산관리직무에 그 막중한 책임에 이끌려 생산관리부에 입사를 지원하는 계기가 되었습니다.	1
20000278_1_S00108010	그리고 영업은 과 파트너들을 연결해주는 직무라고 생각합니다.	1
20000278_1_S00496717	이후에는 하동화력발전소에서 시설관리부에 현재는 한국도로공사 도로개량사업단에서 공사 관리 1팀에 있습니다.	0
20000278_1_S00124345	 에서 좋은 인간관계를 유지하고 저의 업무 실력을 인정받으며 입사한 회사에서 오랫동안 근무하고 싶은 마음이 크기 때문입니다.	1
20000278_1_S00111123	또 초등학교 중학교 고등학교 개근상을 받았고 대학교 8학기 중 6학기를 1등의 성적으로 마감하여 전액장학금을 받을 만큼 맡은 바 임무에 최고가 되기 위해 노력하는 성실한 성격을 갖게 되었습니다.제가 가장 역량을 에서 펼쳐보이며 글로벌화에 앞장서겠습니다.	1
20000278_1_S00019471	나아가 일상생활 용품 등 온라인몰의 u 확장과 옴니스토어 활용으로 가전 유통 1위라는 시장 점유율을 더욱 확고히 만들고 라이프스타일숍으로서도 위치를 확장해가고 있습니다.	0
20000278_1_S00498953	석사과정동안 와의 반도체 물류 layout 표준화 프로젝트를 수행하면서 문제해결역량을 쌓아왔습니다.	0
20000278_2_S00535804	이에 그치지 않고 쿠쿠 마케팅 공모전 공모전에 출전하며 꾸준히 역량을 쌓았습니다.	0
20000278_1_S00495712	또한 안전관리자로 일할 시 사망사고 현장에 배치된 경험 화재 경험 및 안전관리 1등 경험이 있습니다.	0
20000278_1_S00050779	물류운영 업무를 통해 글로벌 시대에 물류산업에서 새로운 물류서비스 가치를 창출하는 의 물류 전문가가 되겠습니다.	1
20000278_1_S00046940	입사 후 초기 목표는 객관적인 시선으로 의 제조프로세스를 분석하고 원부재료를 통합 관리하여 공급 단가를 낮추겠습니다.	1
20000278_1_S00014299	 에 입사하여 안에서 그 도전을 이어가고 싶습니다.	1
20000278_1_S00037181	 케미칼의 경우 합병 추진을 통해 고부가 가치 제품 군을 확보할 뿐만 아니라 히타치케미칼 인수 추진 등으로 시장 확대에 주력하고 있습니다.이러한 전략의 효용을 극대화하기 위해서는 인수 후 합병 대상 기업의 기존 영업망을 최대한 유지해야 합니다.	1
20000278_1_S00062899	이에 걸맞은 에서만 느낄 수 있는 쇼핑 경험을 위한 상품을 기획하겠습니다.	1
20000278_1_S00047859	자신의 업무에 책임감을 가진 구성원으로서 직무 영역에 빠르게 적응하고 실무 역량을 보완하여 실효성 있는 업무 추진으로 에 필요가치가 높은 인재임을 입증하겠습니다.	1
20000278_1_S00533680	기업들은 비용절감 인력부족해소 그리고 최근 소비자의 untact 요구를 없애 줄 무인화 사업을 적극 추진하고 있으며 국내 편의점에서는 세븐일레븐이 선도하기 시작해 현재는 24 cu 등 동종 업계에서도 무인화 시스템이 도입되었습니다.	0
